provider_id,hospital_name,address,city,state,zip_code,county_name,phone_number,hospital_type,hospital_ownership,emergency_services,rate_of_mortality,rate_of_complication,patient_experience,medicare_coverage,rank_value,abs_rank_value
450271,WISE REGIONAL HEALTH SYSTEM,609 MEDICAL CENTER DRIVE,DECATUR,TX,76234,WISE,9406275921,Acute Care Hospitals,Government - Hospital District or Authority,Yes,0.8817,0.8976,0.6644,0.5478,0.7479,0.7479
100224,UNIVERSITY HOSPITAL AND MEDICAL CENTER,7201 N UNIVERSITY DR,TAMARAC,FL,33321,BROWARD,9547212200,Acute Care Hospitals,Proprietary,Yes,0.885,0.9608,0.5878,0.5578,0.7478,0.7479
520089,MERITER HOSPITAL,202 S PARK ST,MADISON,WI,53715,DANE,6084176000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.8897,0.8335,0.6644,0.6038,0.7478,0.7479
330153,ELLIS HOSPITAL,1101 NOTT STREET,SCHENECTADY,NY,12308,SCHENECTADY,5182434196,Acute Care Hospitals,Proprietary,Yes,0.8643,0.9325,0.5778,0.6166,0.7478,0.7478
10089,WALKER BAPTIST MEDICAL CENTER,3400 HIGHWAY 78 EAST,JASPER,AL,35502,WALKER,2053874000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.882,0.8135,0.6556,0.6401,0.7478,0.7478
100248,LARGO MEDICAL CENTER,201 14TH ST SW,LARGO,FL,33770,PINELLAS,7275885200,Acute Care Hospitals,Proprietary,Yes,0.8683,0.9747,0.6111,0.537,0.7478,0.7478
340143,CATAWBA VALLEY MEDICAL CENTER,810 FAIRGROVE CHURCH RD,HICKORY,NC,28602,CATAWBA,8283263809,Acute Care Hospitals,Voluntary non-profit - Other,Yes,0.8387,0.9095,0.6622,0.5806,0.7477,0.7478
450862,ST LUKE'S THE WOODLANDS HOSPITAL,17200 ST LUKE'S WAY,THE WOODLANDS,TX,77384,MONTGOMERY,9362664050,Acute Care Hospitals,Voluntary non-profit - Church,Yes,0.856,0.9503,0.6444,0.5402,0.7477,0.7477
170146,PROVIDENCE MEDICAL CENTER,8929 PARALLEL PARKWAY,KANSAS CITY,KS,66112,WYANDOTTE,9135964000,Acute Care Hospitals,Voluntary non-profit - Church,Yes,0.8787,0.8989,0.6356,0.5774,0.7476,0.7477
140209,METHODIST MEDICAL CENTER OF ILLINOIS,221 N E GLEN OAK AVE,PEORIA,IL,61636,PEORIA,3096725522,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.8637,0.8945,0.66,0.5722,0.7476,0.7476
330023,VASSAR BROTHERS MEDICAL CENTER,45 READE PLACE,POUGHKEEPSIE,NY,12601,DUTCHESS,8454548500,Acute Care Hospitals,Voluntary non-profit - Other,Yes,0.8733,0.916,0.63,0.571,0.7476,0.7476
100307,ST VINCENT'S MEDICAL CENTER SOUTHSIDE,4201 BELFORT RD,JACKSONVILLE,FL,32216,DUVAL,9042963700,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.8883,0.9332,0.6233,0.5454,0.7476,0.7476
450324,TEXOMA MEDICAL CENTER,5016 S US HIGHWAY 75,DENISON,TX,75020,GRAYSON,9034164000,Acute Care Hospitals,Proprietary,Yes,0.8603,0.9242,0.6511,0.5546,0.7476,0.7476
310005,HUNTERDON MEDICAL CENTER,2100 WESCOTT DRIVE,FLEMINGTON,NJ,8822,HUNTERDON,9087886100,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.8817,0.8759,0.6367,0.5958,0.7475,0.7475
30088,BANNER BAYWOOD MEDICAL CENTER,6644 EAST BAYWOOD AVENUE,MESA,AZ,85206,MARICOPA,4803212000,Acute Care Hospitals,Voluntary non-profit - Private,No,0.8797,0.8749,0.6344,0.601,0.7475,0.7475
340130,CAROLINAS HEALTHCARE SYSTEM UNION,600 HOSPITAL DR,MONROE,NC,28110,UNION,7042833100,Acute Care Hospitals,Government - Hospital District or Authority,Yes,0.8657,0.8469,0.6667,0.6106,0.7475,0.7475
200024,CENTRAL MAINE MEDICAL CENTER,300 MAIN STREET,LEWISTON,ME,4240,ANDROSCOGGIN,2077950111,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.8697,0.8396,0.6667,0.6138,0.7474,0.7475
490040,INOVA ALEXANDRIA HOSPITAL,4320 SEMINARY RD,ALEXANDRIA,VA,22304,ALEXANDRIA CITY,7035043167,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.8937,0.8687,0.6222,0.605,0.7474,0.7474
330115,ONEIDA HEALTHCARE CENTER,321 GENESEE STREET,ONEIDA,NY,13421,MADISON,3153636000,Acute Care Hospitals,Voluntary non-profit - Other,Yes,0.874,0.7426,0.66,0.7129,0.7474,0.7474
100028,PARRISH MEDICAL CENTER,951 N WASHINGTON AVE,TITUSVILLE,FL,32796,BREVARD,3212686111,Acute Care Hospitals,Government - Hospital District or Authority,Yes,0.877,0.8834,0.6644,0.5646,0.7474,0.7474
390002,UPMC MCKEESPORT,1500 FIFTH AVENUE,MC KEESPORT,PA,15132,ALLEGHENY,4126642000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.8917,0.8699,0.6411,0.5866,0.7473,0.7473
140185,MEMORIAL HOSPITAL,4500 MEMORIAL DRIVE,BELLEVILLE,IL,62226,SAINT CLAIR,6182337750,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.8887,0.8384,0.6567,0.6054,0.7473,0.7473
260065,MERCY HOSPITAL SPRINGFIELD,1235 E CHEROKEE,SPRINGFIELD,MO,65804,GREENE,4178202000,Acute Care Hospitals,Voluntary non-profit - Church,Yes,0.8703,0.8979,0.6367,0.5842,0.7473,0.7473
340107,VIDANT EDGECOMBE HOSPITAL,111 HOSPITAL DR,TARBORO,NC,27886,EDGECOMBE,2526417700,Acute Care Hospitals,Government - Local,Yes,0.8647,0.8288,0.6978,0.5978,0.7473,0.7473
100209,KENDALL REGIONAL MEDICAL CENTER,11750 BIRD RD,MIAMI,FL,33175,MIAMI-DADE,3052233000,Acute Care Hospitals,Proprietary,Yes,0.8777,0.9479,0.6144,0.549,0.7473,0.7473
280040,METHODIST HOSPITAL,8303 DODGE ST,OMAHA,NE,68114,DOUGLAS,4023544000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.874,0.9117,0.6567,0.5466,0.7472,0.7473
240038,UNITED HOSPITAL,333 NORTH SMITH AVENUE,SAINT PAUL,MN,55102,RAMSEY,6512418802,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.8827,0.8435,0.6433,0.6194,0.7472,0.7472
80003,ST FRANCIS HOSPITAL,7TH AND CLAYTON STS,WILMINGTON,DE,19805,NEW CASTLE,3024214100,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.886,0.8885,0.6111,0.603,0.7471,0.7472
380089,LEGACY MERIDIAN PARK MEDICAL CENTER,19300 SW 65TH AVENUE,TUALATIN,OR,97062,WASHINGTON,5036922182,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.877,0.8164,0.6633,0.6317,0.7471,0.7471
390031,SCHUYLKILL MEDICAL CENTER - EAST NORWEGIAN STREET,700 EAST NORWEGIAN STREET,POTTSVILLE,PA,17901,SCHUYLKILL,5706214000,Acute Care Hospitals,Voluntary non-profit - Church,Yes,0.852,0.8917,0.6633,0.5814,0.7471,0.7471
390045,WILLIAMSPORT REGIONAL MEDICAL CENTER,700 HIGH STREET,WILLIAMSPORT,PA,17701,LYCOMING,5703211000,Acute Care Hospitals,Voluntary non-profit - Other,Yes,0.8647,0.8824,0.6656,0.5754,0.747,0.7470
130006,ST LUKE'S REGIONAL MEDICAL CENTER,190 EAST BANNOCK STREET,BOISE,ID,83712,ADA,2083812222,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.8877,0.8485,0.6756,0.5762,0.747,0.7470
50464,DOCTORS MEDICAL CENTER,1441 FLORIDA AVENUE,MODESTO,CA,95350,STANISLAUS,2095781211,Acute Care Hospitals,Proprietary,Yes,0.863,0.92,0.6111,0.5938,0.747,0.7470
360212,LAKEWOOD HOSPITAL,14519 DETROIT AVENUE,LAKEWOOD,OH,44107,CUYAHOGA,2165214200,Acute Care Hospitals,Voluntary non-profit - Other,Yes,0.8827,0.8915,0.6511,0.5626,0.747,0.7470
230167,MCLAREN GREATER LANSING,401 W GREENLAWN AVE,LANSING,MI,48910,INGHAM,5179756000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.8667,0.8848,0.62,0.6162,0.7469,0.7469
100264,OAK HILL HOSPITAL,11375 CORTEZ BLVD,BROOKSVILLE,FL,34613,HERNANDO,3525966632,Acute Care Hospitals,Voluntary non-profit - Other,Yes,0.8693,0.9289,0.6122,0.577,0.7469,0.7469
50225,FEATHER RIVER HOSPITAL,5974 PENTZ ROAD,PARADISE,CA,95969,BUTTE,5308779361,Acute Care Hospitals,Voluntary non-profit - Church,Yes,0.8837,0.8642,0.6256,0.6138,0.7468,0.7468
390012,LANSDALE HOSPITAL,100 MEDICAL CAMPUS DRIVE,LANSDALE,PA,19446,MONTGOMERY,2153682100,Acute Care Hospitals,Voluntary non-profit - Other,Yes,0.8707,0.8438,0.6744,0.5982,0.7468,0.7468
450101,HILLCREST BAPTIST MEDICAL CENTER,100 HILLCREST MEDICAL BLVD,WACO,TX,76712,MCLENNAN,2542022000,Acute Care Hospitals,Voluntary non-profit - Private,No,0.8823,0.9295,0.6367,0.5386,0.7468,0.7468
500058,KADLEC REGIONAL MEDICAL CENTER,888 SWIFT BLVD,RICHLAND,WA,99352,BENTON,5099464611,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.862,0.9151,0.64,0.5698,0.7467,0.7467
150113,COMMUNITY HOSPITAL OF ANDERSON AND MADISON COUNTY,1515 N MADISON AVE,ANDERSON,IN,46011,MADISON,7652984242,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.882,0.8531,0.6589,0.5926,0.7466,0.7467
50740,MARINA DEL REY HOSPITAL,4650 LINCOLN BLVD,MARINA DEL REY,CA,90291,LOS ANGELES,3108238911,Acute Care Hospitals,Proprietary,Yes,0.8863,0.947,0.6156,0.5374,0.7466,0.7466
130018,EASTERN IDAHO REGIONAL MEDICAL CENTER,3100 CHANNING WAY,IDAHO FALLS,ID,83404,BONNEVILLE,2085296111,Acute Care Hospitals,Proprietary,Yes,0.8617,0.9203,0.5944,0.6098,0.7466,0.7466
340098,CAROLINAS HEALTHCARE SYSTEM PINEVILLE,10628 PARK RD,CHARLOTTE,NC,28210,MECKLENBURG,7043795000,Acute Care Hospitals,Government - Hospital District or Authority,Yes,0.8803,0.8469,0.6644,0.5946,0.7466,0.7466
70035,"HOSPITAL OF CENTRAL CONNECTICUT, THE",100 GRAND STREET,NEW BRITAIN,CT,6050,HARTFORD,8602245011,Acute Care Hospitals,Voluntary non-profit - Other,Yes,0.882,0.858,0.6411,0.605,0.7465,0.7465
360001,MERCY HOSPITAL ANDERSON,7500 STATE ROAD,CINCINNATI,OH,45255,HAMILTON,5136244006,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.8893,0.8682,0.6367,0.5918,0.7465,0.7465
220060,BETH ISRAEL DEACONESS HOSPITAL - PLYMOUTH,275 SANDWICH STREET,PLYMOUTH,MA,2360,PLYMOUTH,5087462000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.8833,0.8881,0.6189,0.5954,0.7464,0.7464
240053,PARK NICOLLET METHODIST HOSPITAL,6500 EXCELSIOR BLVD,SAINT LOUIS PARK,MN,55426,HENNEPIN,9529935000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.8907,0.8566,0.64,0.5978,0.7463,0.7463
340173,"WAKEMED, CARY HOSPITAL",1900 KILDARE FARM ROAD,CARY,NC,27518,WAKE,9193502550,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.8863,0.8486,0.6244,0.6257,0.7463,0.7463
30001,ABRAZO MARYVALE CAMPUS,5102 WEST CAMPBELL AVENUE,PHOENIX,AZ,85031,MARICOPA,6238485957,Acute Care Hospitals,Proprietary,Yes,0.89,0.8518,0.5978,0.6453,0.7462,0.7462
330241,UNIVERSITY HOSPITAL S U N Y HEALTH SCIENCE CENTER,750 EAST ADAMS STREET,SYRACUSE,NY,13210,ONONDAGA,3154734240,Acute Care Hospitals,Government - State,Yes,0.878,0.9175,0.6122,0.577,0.7462,0.7462
490045,NOVANT HEALTH PRINCE WILLIAM MEDICAL CENTER,8700 SUDLEY RD,MANASSAS,VA,20110,MANASSAS CITY,7033698000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.846,0.9196,0.6233,0.5958,0.7462,0.7462
140150,UNIVERSITY OF ILLINOIS HOSPITAL,1740 WEST TAYLOR ST SUITE 1400,CHICAGO,IL,60612,COOK,3129963900,Acute Care Hospitals,Government - State,Yes,0.8847,0.9327,0.5978,0.5694,0.7461,0.7462
230156,ST JOSEPH MERCY HOSPITAL,5301 E HURON RIVER DR,ANN ARBOR,MI,48106,WASHTENAW,7347123456,Acute Care Hospitals,Voluntary non-profit - Church,Yes,0.8947,0.8571,0.6533,0.5794,0.7461,0.7461
150018,ELKHART GENERAL HOSPITAL,600 E BLVD,ELKHART,IN,46514,ELKHART,5742942621,Acute Care Hospitals,Government - Local,Yes,0.8657,0.9029,0.6311,0.5846,0.7461,0.7461
390037,HERITAGE VALLEY SEWICKLEY,720 BLACKBURN ROAD,SEWICKLEY,PA,15143,ALLEGHENY,4127416600,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.8763,0.895,0.6478,0.565,0.746,0.7460
520177,FROEDTERT MEMORIAL LUTHERAN HOSPITAL,9200 W WISCONSIN AVE,MILWAUKEE,WI,53226,MILWAUKEE,4148053000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.8853,0.8783,0.6667,0.5538,0.746,0.7460
260048,TRUMAN MEDICAL CENTER HOSPITAL HILL,2301 HOLMES STREET,KANSAS CITY,MO,64108,JACKSON,8164041000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.8817,0.8368,0.5944,0.6709,0.746,0.7460
390231,ABINGTON MEMORIAL HOSPITAL,1200 OLD YORK ROAD,ABINGTON,PA,19001,MONTGOMERY,2154812000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.8807,0.8933,0.6244,0.5854,0.746,0.7460
60104,ST ANTHONY NORTH HEALTH CAMPUS,14300 ORCHARD PARKWAY,WESTMINSTER,CO,80023,BROOMFIELD,3034303201,Acute Care Hospitals,Voluntary non-profit - Church,Yes,0.8737,0.9095,0.62,0.5806,0.7459,0.7460
340002,MEMORIAL MISSION HOSPITAL AND ASHEVILLE SURGERY CE,509 BILTMORE AVE,ASHEVILLE,NC,28801,BUNCOMBE,8282131111,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.889,0.884,0.6689,0.5418,0.7459,0.7459
100168,BOCA RATON REGIONAL HOSPITAL,800 MEADOWS RD,BOCA RATON,FL,33486,PALM BEACH,5613625002,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.878,0.9448,0.6067,0.5542,0.7459,0.7459
10033,UNIVERSITY OF ALABAMA HOSPITAL,619 SOUTH 19TH STREET,BIRMINGHAM,AL,35233,JEFFERSON,2059344011,Acute Care Hospitals,Government - State,Yes,0.8823,0.8771,0.69,0.5342,0.7459,0.7459
490118,HENRICO DOCTORS' HOSPITAL,1602 SKIPWITH ROAD,RICHMOND,VA,23229,HENRICO,8042894500,Acute Care Hospitals,Proprietary,Yes,0.877,0.8887,0.65,0.5678,0.7459,0.7459
360012,MOUNT CARMEL ST ANN'S,500 SOUTH CLEVELAND AVENUE,WESTERVILLE,OH,43081,FRANKLIN,6148984000,Acute Care Hospitals,Voluntary non-profit - Church,Yes,0.8747,0.8935,0.6378,0.5774,0.7458,0.7459
360055,TRUMBULL MEMORIAL HOSPITAL,1350 EAST MARKET STREET,WARREN,OH,44482,TRUMBULL,3308419011,Acute Care Hospitals,Proprietary,Yes,0.8967,0.9095,0.5778,0.5994,0.7458,0.7459
360066,ST RITA'S MEDICAL CENTER,730 WEST MARKET STREET,LIMA,OH,45801,ALLEN,4192273361,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.8843,0.8503,0.6578,0.591,0.7459,0.7459
340091,"MOSES H CONE MEMORIAL HOSPITAL, THE",1200 N ELM ST,GREENSBORO,NC,27401,GUILFORD,3368327000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.882,0.8671,0.6489,0.5854,0.7458,0.7459
330044,FAXTON-ST LUKE'S HEALTHCARE,1656 CHAMPLIN AVENUE,UTICA,NY,13503,ONEIDA,3157986000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.866,0.9243,0.5856,0.6074,0.7458,0.7458
270004,BILLINGS CLINIC HOSPITAL,2800 10TH AVE N,BILLINGS,MT,59101,YELLOWSTONE,4066574000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.8733,0.8688,0.6489,0.5918,0.7457,0.7457
230117,BORGESS MEDICAL CENTER,1521 GULL ROAD,KALAMAZOO,MI,49048,KALAMAZOO,2692267000,Acute Care Hospitals,Voluntary non-profit - Other,Yes,0.87,0.8958,0.6278,0.589,0.7456,0.7457
50289,SETON MEDICAL CENTER,1900 SULLIVAN AVENUE,DALY CITY,CA,94015,SAN MATEO,6509924000,Acute Care Hospitals,Voluntary non-profit - Church,Yes,0.8763,0.9297,0.6556,0.521,0.7456,0.7457
30013,YUMA REGIONAL MEDICAL CENTER,2400 SOUTH AVENUE A,YUMA,AZ,85364,YUMA,9283367275,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.8637,0.91,0.6278,0.581,0.7456,0.7456
490110,LEWISGALE HOSPITAL MONTGOMERY,3700 SOUTH MAIN STREET,BLACKSBURG,VA,24060,MONTGOMERY,5409511111,Acute Care Hospitals,Proprietary,Yes,0.8633,0.8839,0.6322,0.603,0.7456,0.7456
310008,HOLY NAME MEDICAL CENTER,718 TEANECK RD,TEANECK,NJ,7666,BERGEN,2018333000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.8977,0.9384,0.6156,0.5306,0.7455,0.7456
330372,FRANKLIN HOSPITAL,900 FRANKLIN AVENUE,VALLEY STREAM,NY,11580,NASSAU,5162566000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.8613,0.8906,0.6578,0.5726,0.7456,0.7456
340109,SENTARA ALBEMARLE MEDICAL CENTER,1144 N ROAD ST,ELIZABETH CITY,NC,27909,PASQUOTANK,2523350531,Acute Care Hospitals,Government - Hospital District or Authority,Yes,0.8593,0.8246,0.6611,0.6373,0.7456,0.7456
190027,CHRISTUS ST PATRICK HOSPITAL,524 DR MICHAEL DEBAKEY STREET,LAKE CHARLES,LA,70601,CALCASIEU,3374362511,Acute Care Hospitals,Voluntary non-profit - Church,Yes,0.8837,0.8932,0.6267,0.5786,0.7455,0.7456
510055,CABELL HUNTINGTON HOSPITAL INC,1340 HAL GREER BOULEVARD,HUNTINGTON,WV,25701,CABELL,3045262000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.854,0.8622,0.6533,0.6122,0.7454,0.7454
490122,INOVA MOUNT VERNON HOSPITAL,2501 PARKERS LANE,ALEXANDRIA,VA,22306,FAIRFAX,7036647000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.8733,0.8466,0.6556,0.6062,0.7454,0.7454
50082,ST JOHNS REGIONAL MEDICAL CENTER,1600 N ROSE AVE,OXNARD,CA,93030,VENTURA,8059882500,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.886,0.96,0.5922,0.5434,0.7454,0.7454
140182,ADVOCATE ILLINOIS MASONIC MEDICAL CENTER,836 WEST WELLINGTON AVENUE,CHICAGO,IL,60657,COOK,7739751600,Acute Care Hospitals,Voluntary non-profit - Church,Yes,0.8677,0.89,0.6489,0.575,0.7454,0.7454
60023,ST MARYS  MEDICAL CENTER,2635 N 7TH STREET,GRAND JUNCTION,CO,81502,MESA,9702981950,Acute Care Hospitals,Voluntary non-profit - Church,Yes,0.8743,0.899,0.65,0.5582,0.7454,0.7454
180001,ST ELIZABETH FT THOMAS,85 NORTH GRAND AVENUE,FORT THOMAS,KY,41075,CAMPBELL,8595723100,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.8737,0.8156,0.6356,0.6565,0.7453,0.7454
360144,SOUTH POINTE HOSPITAL,20000 HARVARD ROAD,WARRENSVILLE HEIGHTS,OH,44122,CUYAHOGA,2164916000,Acute Care Hospitals,Voluntary non-profit - Other,Yes,0.8943,0.8559,0.66,0.571,0.7453,0.7453
100187,PALMETTO GENERAL HOSPITAL,2001 W 68TH ST,HIALEAH,FL,33016,MIAMI-DADE,3058235000,Acute Care Hospitals,Proprietary,Yes,0.8823,0.8896,0.6289,0.5802,0.7452,0.7453
180102,LOURDES HOSPITAL,1530 LONE OAK ROAD,PADUCAH,KY,42003,MCCRACKEN,2704442444,Acute Care Hospitals,Voluntary non-profit - Church,Yes,0.8623,0.8686,0.6478,0.6022,0.7452,0.7452
170012,SALINA REGIONAL HEALTH CENTER,400 SOUTH SANTA FE AVENUE,SALINA,KS,67401,SALINE,7854527000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.8713,0.8883,0.6444,0.5766,0.7451,0.7452
390048,GEISINGER-LEWISTOWN HOSPITAL,400 HIGHLAND AVENUE,LEWISTOWN,PA,17044,MIFFLIN,7172485411,Acute Care Hospitals,Voluntary non-profit - Other,Yes,0.8877,0.8387,0.6289,0.6253,0.7451,0.7452
180045,ST ELIZABETH FLORENCE,4900 HOUSTON ROAD,FLORENCE,KY,41042,BOONE,8592125220,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.8883,0.8402,0.6478,0.6042,0.7451,0.7451
440046,TRISTAR HORIZON MEDICAL CENTER,111 HIGHWAY 70 EAST,DICKSON,TN,37055,DICKSON,6154460446,Acute Care Hospitals,Proprietary,Yes,0.8823,0.8153,0.6678,0.615,0.7451,0.7451
450289,HARRIS HEALTH SYSTEM,2525 HOLLY HALL,HOUSTON,TX,77054,HARRIS,7135666417,Acute Care Hospitals,Government - Local,Yes,0.8793,0.8866,0.6311,0.5834,0.7451,0.7451
330185,JOHN T MATHER MEMORIAL HOSPITAL  OF PORT JEFFERSON,75 NORTH COUNTRY ROAD,PORT JEFFERSON,NY,11777,SUFFOLK,6314731320,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.897,0.8029,0.6711,0.6094,0.7451,0.7451
340155,DUKE REGIONAL HOSPITAL,3643 N ROXBORO ROAD,DURHAM,NC,27704,DURHAM,9196201078,Acute Care Hospitals,Government - Local,Yes,0.869,0.8546,0.6489,0.6078,0.7451,0.7451
140068,ROSELAND COMMUNITY HOSPITAL,45 W 111TH STREET,CHICAGO,IL,60628,COOK,7739953000,Acute Care Hospitals,Voluntary non-profit - Other,Yes,0.8737,0.8893,0.55,0.6673,0.7451,0.7451
220008,STURDY MEMORIAL HOSPITAL,211 PARK STREET,ATTLEBORO,MA,2703,BRISTOL,5082225200,Acute Care Hospitals,Voluntary non-profit - Other,Yes,0.865,0.91,0.6289,0.5762,0.745,0.7450
380018,ASANTE ROGUE REGIONAL MEDICAL CENTER,2825 E BARNETT ROAD,MEDFORD,OR,97504,JACKSON,5417897000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.8757,0.887,0.63,0.5874,0.745,0.7450
110011,TANNER MEDICAL CENTER - CARROLLTON,705 DIXIE STREET,CARROLLTON,GA,30117,CARROLL,7708369580,Acute Care Hospitals,Government - Hospital District or Authority,Yes,0.8757,0.8638,0.6989,0.5414,0.7449,0.7450
220001,"HEALTHALLIANCE HOSPITALS, INC",60 HOSPITAL ROAD,LEOMINSTER,MA,1453,WORCESTER,9784662000,Acute Care Hospitals,Voluntary non-profit - Other,Yes,0.8823,0.8447,0.6533,0.5994,0.7449,0.7449
490019,CULPEPER COMMUNITY HOSPITAL,501 SUNSET LANE,CULPEPER,VA,22701,CULPEPER,5408294100,Acute Care Hospitals,Voluntary non-profit - Other,Yes,0.873,0.8585,0.6644,0.5838,0.7449,0.7449
140007,PRESENCE SAINT JOSEPH MEDICAL CENTER,333 N MADISON,JOLIET,IL,60435,WILL,8157257133,Acute Care Hospitals,Voluntary non-profit - Church,Yes,0.8983,0.9054,0.6289,0.547,0.7449,0.7449
100242,GULF COAST REGIONAL MEDICAL CENTER,449 W 23RD ST,PANAMA CITY,FL,32405,BAY,8507477926,Acute Care Hospitals,Proprietary,Yes,0.8827,0.9357,0.6044,0.5566,0.7448,0.7449
50054,SAN GORGONIO MEMORIAL HOSPITAL,600 NORTH HIGHLAND SPRINGS AVENUE,BANNING,CA,92220,RIVERSIDE,9518451121,Acute Care Hospitals,Government - Hospital District or Authority,Yes,0.8603,0.8974,0.59,0.6317,0.7449,0.7449
60024,UNIVERSITY OF COLORADO HOSPITAL ANSCHUTZ INPATIENT,12605 EAST 16TH AVENUE,AURORA,CO,80045,ADAMS,7208480000,Acute Care Hospitals,Government - Hospital District or Authority,Yes,0.878,0.8896,0.6556,0.5562,0.7448,0.7449
330399,ST BARNABAS HOSPITAL,4422 THIRD AVENUE,BRONX,NY,10457,BRONX,2129609000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.883,0.8601,0.5733,0.6629,0.7449,0.7448
150011,MARION GENERAL HOSPITAL,441 N WABASH AVE,MARION,IN,46952,GRANT,7656607000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.8807,0.8136,0.6811,0.6038,0.7448,0.7448
140189,SARAH BUSH LINCOLN HEALTH CENTER,1000 HEALTH CENTER DRIVE P O BOX 372,MATTOON,IL,61938,COLES,2172582572,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.8683,0.8163,0.6711,0.6234,0.7448,0.7448
450709,HOUSTON METHODIST ST JOHN HOSPITAL,18300 ST JOHN DRIVE,NASSAU BAY,TX,77058,HARRIS,2813335503,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.8713,0.9155,0.63,0.5622,0.7448,0.7448
360084,AULTMAN HOSPITAL,2600 SIXTH STREET SW,CANTON,OH,44710,STARK,3304529911,Acute Care Hospitals,Voluntary non-profit - Other,Yes,0.8783,0.9192,0.6411,0.5402,0.7447,0.7447
50108,"SUTTER MEDICAL CENTER, SACRAMENTO",2825 CAPITOL AVENUE,SACRAMENTO,CA,95816,SACRAMENTO,9167338999,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.8813,0.8814,0.6467,0.5694,0.7447,0.7447
230105,MCLAREN - NORTHERN MICHIGAN,416 CONNABLE AVE,PETOSKEY,MI,49770,EMMET,2314874000,Acute Care Hospitals,Voluntary non-profit - Other,Yes,0.8803,0.868,0.6422,0.5882,0.7447,0.7447
360179,BETHESDA NORTH,10500 MONTGOMERY ROAD,CINCINNATI,OH,45242,HAMILTON,5138651241,Acute Care Hospitals,Voluntary non-profit - Church,Yes,0.8773,0.9132,0.63,0.5582,0.7447,0.7447
420073,LEXINGTON MEDICAL CENTER,2720 SUNSET BLVD,WEST COLUMBIA,SC,29169,LEXINGTON,8037912000,Acute Care Hospitals,Government - Hospital District or Authority,Yes,0.861,0.886,0.6567,0.575,0.7447,0.7447
420020,GEORGETOWN MEMORIAL HOSPITAL,606 BLACK RIVER RD DRAWER 1718,GEORGETOWN,SC,29440,GEORGETOWN,8435277000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.872,0.8108,0.6633,0.6325,0.7447,0.7447
160064,MERCY MEDICAL CENTER-NORTH IOWA,1000 FOURTH STREET SW,MASON CITY,IA,50401,CERRO GORDO,6414287000,Acute Care Hospitals,Voluntary non-profit - Church,Yes,0.8637,0.8737,0.6244,0.6166,0.7446,0.7446
